true,pred,probs,n_preds,entropy,alleotoric_entropy,info_gain
25,25,0.9976124,1,0.019214477,0.014455244,0.0047592334
16,16,0.99857634,1,0.01124369,0.008581213,0.002662477
6,1,0.4940196,2,1.1623508,0.6301525,0.53219825
11,11,0.8835098,2,0.47290587,0.271021,0.20188487
25,26,0.3630682,5,1.5582471,0.82763255,0.73061454
9,8,0.5052826,2,1.9216838,1.4358157,0.4858681
2,2,0.9999983,1,2.5693738e-05,2.2044513e-05,3.6492256e-06
2,6,0.636013,2,0.8756397,0.28193992,0.59369975
19,19,0.6743781,3,1.0550302,0.54986,0.5051702
1,1,0.515865,4,1.7516729,1.104185,0.6474879
8,24,0.30868226,4,1.440199,0.7302858,0.7099132
6,6,0.9906344,1,0.063650824,0.046986558,0.016664267
4,4,0.99966794,1,0.0033593602,0.0028360956,0.0005232645
32,32,0.73423874,2,0.93044424,0.6134086,0.31703562
24,24,0.99316853,1,0.05362055,0.043090045,0.010530505
2,1,0.46716747,3,1.2220688,0.32835656,0.8937122
4,4,0.9946621,1,0.04232047,0.034189977,0.0081304945
28,24,0.671325,2,1.3459859,0.9323021,0.41368377
13,13,0.9999857,1,0.00020316322,0.00017695331,2.6209906e-05
1,1,0.919195,1,0.40223086,0.2983454,0.10388547
4,4,0.7998464,2,0.50238806,0.0039026379,0.49848542
6,6,0.97444916,1,0.11953779,0.077950776,0.041587017
1,1,0.9828774,1,0.09360055,0.067035876,0.026564673
22,29,0.6522324,4,1.2532655,0.6871269,0.5661386
24,32,0.8210554,2,0.671045,0.47301546,0.19802955
26,26,0.9621193,1,0.23309612,0.16610898,0.06698714
29,29,0.9995646,1,0.0044644163,0.0037420434,0.0007223729
24,24,0.68685824,3,1.0083795,0.6175528,0.39082664
4,4,0.97930807,1,0.13691346,0.10659554,0.030317925
11,11,0.667622,2,1.6030829,1.2287062,0.37437665
6,6,0.99928135,1,0.006833598,0.0055364054,0.0012971926
28,28,0.7687234,3,0.9863845,0.6240772,0.3623073
2,2,0.9998234,1,0.0020213856,0.0016502639,0.00037112169
1,1,0.99999934,1,1.0587097e-05,9.4751485e-06,1.1119482e-06
15,24,0.5546045,2,1.2280506,0.6112731,0.6167775
25,6,0.9938428,1,0.03790835,0.028146688,0.009761661
8,26,0.53955716,3,1.2705628,0.6313659,0.6391969
26,4,0.98599017,1,0.096911654,0.07674653,0.020165123
13,13,0.9979801,1,0.015850633,0.012403962,0.0034466712
4,4,0.9996993,1,0.0030878386,0.0026076674,0.0004801713
22,2,0.4077962,6,2.0200496,1.3717179,0.64833164
28,28,0.7606535,3,0.7349902,0.2030211,0.5319691
24,24,0.98760194,1,0.09366566,0.07162933,0.022036329
28,28,0.86401844,2,0.41464314,0.22062567,0.19401747
4,4,0.99999964,1,6.2488016e-06,5.5900355e-06,6.587661e-07
6,6,0.9025057,2,0.32081133,0.02100878,0.29980254
22,22,0.8751761,2,0.49294266,0.19851862,0.29442406
32,28,0.40807447,4,1.6853021,1.186849,0.49845314
6,6,0.99615043,1,0.028489528,0.02222352,0.006266009
31,28,0.49965692,4,1.4804997,0.8218257,0.65867406
32,32,0.7484558,2,0.9519579,0.5329943,0.4189636
36,36,0.9677494,1,0.16723803,0.112908766,0.05432926
24,24,0.9978905,1,0.017311929,0.015282711,0.0020292178
12,12,0.99711794,1,0.027447453,0.022552038,0.004895415
25,0,0.6948253,2,1.1936835,0.68979836,0.50388515
4,4,0.99876326,1,0.011193484,0.00914925,0.0020442344
4,4,0.83076805,1,0.85727924,0.65135956,0.20591968
26,26,0.9483145,1,0.23456399,0.16436978,0.070194215
19,19,0.62184745,3,1.0687435,0.6384424,0.43030107
34,34,0.9625185,1,0.20611195,0.14603941,0.06007254
13,13,0.6983935,3,0.8475116,0.38113257,0.46637902
2,13,0.8466291,1,0.77205217,0.56275415,0.20929801
13,13,0.9981598,1,0.016407786,0.013192741,0.0032150447
24,24,0.99992955,1,0.0008583095,0.00072935096,0.00012895855
24,24,0.99984455,1,0.0016683294,0.0013424593,0.00032587
16,2,0.54787874,2,1.2066385,0.6135522,0.59308624
29,29,0.9997029,1,0.003532036,0.003035029,0.00049700704
3,3,0.987048,1,0.08686739,0.06867039,0.018197
12,12,0.8699326,2,0.4893144,0.2654785,0.22383592
5,21,0.31316704,3,1.6532066,0.868806,0.7844006
3,26,0.6481264,2,0.95765084,0.568665,0.3889858
24,24,0.5550456,2,1.379891,0.9681233,0.41176772
13,13,0.98883706,1,0.082774065,0.06378641,0.018987656
2,29,0.6104905,3,1.680497,1.2976215,0.38287556
24,24,0.99997944,1,0.00025372978,0.00021296162,4.0768165e-05
8,8,0.85555327,3,0.51177835,0.114690766,0.39708757
28,28,0.99999017,1,0.00014590372,0.00012973933,1.6164384e-05
13,13,0.99991035,1,0.0010437453,0.00089307025,0.00015067507
7,32,0.28537354,4,1.9463863,1.2306244,0.7157619
24,1,0.4291852,3,1.2657311,0.67869115,0.58703995
2,2,0.9867426,1,0.08910402,0.063000366,0.026103653
6,2,0.9561712,1,0.21073355,0.14126354,0.06947
27,29,0.7758946,2,0.58253235,0.31652182,0.26601052
17,24,0.71340716,3,1.0027934,0.53541327,0.46738017
24,24,0.99998724,1,0.00017752024,0.00015559683,2.1923406e-05
32,13,0.45974156,4,1.5499476,0.756714,0.79323363
4,4,0.99999505,1,6.92384e-05,6.01508e-05,9.087598e-06
24,24,0.75355977,3,0.82825506,0.30336982,0.52488524
13,13,0.99999124,1,0.00013147936,0.000115917275,1.5562087e-05
14,14,0.8113206,2,0.60167897,0.31306762,0.28861135
2,2,0.53354025,2,0.83090925,0.46761638,0.36329287
24,24,0.946788,1,0.20925106,0.092628635,0.116622426
2,2,0.98414344,1,0.1138771,0.08361202,0.030265085
4,4,0.99996394,1,0.00043943588,0.00038090796,5.852792e-05
12,25,0.61077064,3,1.0411566,0.65369064,0.387466
37,37,0.9982293,1,0.013925577,0.011705772,0.0022198046
31,29,0.3666178,4,2.2902374,1.6516745,0.6385629
24,24,0.9997284,1,0.0029122052,0.0023936823,0.0005185229
24,24,0.99469966,1,0.038915254,0.027481865,0.011433389
28,28,0.9997574,1,0.002925341,0.0025085565,0.00041678455
32,24,0.7884545,2,0.8022686,0.52864546,0.27362317
6,6,0.98832667,1,0.0751878,0.05887385,0.016313951
24,24,0.9999693,1,0.0004190192,0.00035426687,6.475233e-05
6,6,0.6516805,2,0.7897206,0.43482345,0.35489714
16,16,0.9997954,1,0.002182152,0.0018222763,0.00035987562
13,13,0.99999875,1,1.8873297e-05,1.6782296e-05,2.091001e-06
25,25,0.56573004,2,0.95704967,0.67837155,0.27867812
6,6,0.99868315,1,0.010112594,0.0071977293,0.0029148646
10,2,0.58264285,3,1.2010909,0.64828664,0.5528043
14,8,0.24997306,5,2.268204,1.301305,0.9668989
8,24,0.5010824,3,1.5253695,0.9725865,0.552783
24,24,0.69695324,2,0.9875782,0.5621578,0.4254204
24,24,0.6423011,3,0.8603653,0.3720011,0.48836416
2,2,0.99767125,1,0.019967293,0.015146794,0.0048204996
4,4,0.9999949,1,7.649203e-05,6.791187e-05,8.580166e-06
28,28,0.99947435,1,0.005985909,0.005132987,0.000852922
8,8,0.7747216,3,0.7981127,0.33192903,0.46618366
4,4,0.99997014,1,0.0003659891,0.00031546078,5.0528324e-05
24,24,0.9999811,1,0.00025893317,0.00022511557,3.3817603e-05
25,2,0.27393457,4,1.7428887,0.7967409,0.9461478
12,32,0.3816286,4,1.6002405,0.7455545,0.85468596
6,6,0.8648039,2,0.51325935,0.16623187,0.34702748
29,24,0.3536345,3,1.9966804,1.4040549,0.5926255
24,24,0.9999817,1,0.00025752597,0.00022086457,3.6661397e-05
35,30,0.18368404,7,2.314709,1.7356535,0.5790554
32,32,0.99964803,1,0.003954443,0.0032524175,0.0007020256
34,34,0.998596,1,0.011734551,0.009500218,0.0022343332
4,26,0.7982661,2,0.5137642,0.23866305,0.27510116
35,35,0.9785208,1,0.15637447,0.1319019,0.024472564
13,32,0.9915142,1,0.07019919,0.056706853,0.013492338
8,8,0.87373126,2,0.46557575,0.13668182,0.32889393
2,2,0.9999968,1,5.0002425e-05,4.4073047e-05,5.929378e-06
2,2,1.0,1,4.6753446e-08,4.299307e-08,3.760377e-09
26,26,0.93923944,2,0.23430556,0.07819458,0.15611097
2,2,0.99999875,1,2.0770163e-05,1.8132088e-05,2.6380749e-06
1,1,0.9999909,1,0.00012354727,0.00010996913,1.3578145e-05
2,24,0.4343221,5,2.0289834,1.0518653,0.977118
1,1,0.51529264,4,1.5749074,0.80883026,0.76607716
26,26,0.9969819,1,0.026268322,0.021424338,0.004843984
19,19,0.9976778,1,0.018248525,0.013373971,0.0048745535
2,2,0.99823105,1,0.016462093,0.01351192,0.0029501729
24,24,0.9992402,1,0.008187961,0.006713518,0.0014744429
32,32,0.95268196,1,0.29393512,0.20896104,0.08497408
12,25,0.5284367,3,1.2099817,0.5600365,0.6499452
24,24,0.49430296,2,1.0925846,0.5232203,0.5693643
32,32,0.94414467,1,0.36233565,0.29373473,0.06860092
22,22,0.6781079,2,0.8257158,0.46199942,0.36371636
24,24,0.9994181,1,0.0056927297,0.0045462144,0.0011465154
14,2,0.44815347,4,1.6001865,0.90091324,0.6992732
2,2,0.9657189,1,0.21331629,0.15024191,0.06307438
4,4,0.6545005,3,1.074901,0.49609804,0.57880294
2,2,0.9985382,1,0.012784414,0.010234216,0.0025501978
4,3,0.43344265,3,1.0336814,0.4772335,0.55644786
8,4,0.99998724,1,0.00016452411,0.00013786794,2.665617e-05
14,24,0.7588178,2,0.9887532,0.69626755,0.29248565
34,34,0.9999629,1,0.0004734443,0.00042418187,4.9262424e-05
2,2,0.9999771,1,0.00029012957,0.0002449002,4.522936e-05
1,1,0.99999994,1,2.0807872e-06,1.8957204e-06,1.8506682e-07
32,32,0.9295953,1,0.40602848,0.3116671,0.094361365
24,24,0.998839,1,0.009326862,0.006673026,0.0026538363
24,24,0.82046455,2,0.5983769,0.34769565,0.25068128
4,4,0.8998925,1,0.41121143,0.2664963,0.14471513
24,24,0.9999859,1,0.00020054144,0.00017479519,2.5746253e-05
4,4,0.9267336,1,0.37856695,0.31605297,0.06251398
28,28,0.9969047,1,0.021945724,0.018043619,0.0039021056
28,28,0.9999075,1,0.0011635701,0.0009996134,0.00016395666
6,4,0.40053463,4,1.4023213,0.42842752,0.9738938
4,4,0.9940142,1,0.051922515,0.04109475,0.010827765
36,24,0.2541712,3,2.452669,2.0598118,0.39285707
4,4,0.9996668,1,0.0030997894,0.0025316058,0.0005681836
28,24,0.5559022,3,1.2387637,0.76073223,0.47803146
24,29,0.41642126,4,2.013072,1.4508139,0.5622581
24,24,0.99992526,1,0.0009713176,0.0008352764,0.0001360412
8,8,0.5514559,4,1.3319778,0.55838823,0.7735896
4,4,0.97856915,1,0.12336737,0.09709784,0.026269533
4,8,0.58285075,3,1.0183893,0.53736794,0.4810214
3,3,0.4019806,4,1.6724591,1.0755857,0.5968734
32,32,0.96515524,1,0.24783935,0.18941092,0.05842842
13,13,0.9118393,1,0.30430385,0.2094008,0.09490305
13,13,0.9995867,1,0.00424907,0.003577609,0.00067146076
23,23,0.99981797,1,0.002182445,0.0018783871,0.00030405796
8,8,0.99013025,1,0.07419394,0.06143408,0.012759861
4,4,0.99981445,1,0.0022112024,0.0018669547,0.00034424767
32,32,0.99859756,1,0.012045637,0.009169698,0.002875939
28,28,0.9998995,1,0.0011547242,0.00095879706,0.0001959271
28,34,0.6074856,3,1.0524778,0.54914093,0.5033369
32,32,0.5266557,3,1.5631642,1.1818837,0.38128054
2,2,0.9994754,1,0.0048092026,0.003870529,0.00093867374
2,2,0.99862826,1,0.012278765,0.010039537,0.0022392282
26,29,0.99602795,1,0.035008155,0.029216338,0.005791817
4,4,0.9999504,1,0.00058325095,0.00048475707,9.849388e-05
24,24,0.9999914,1,0.00012347494,0.00010705375,1.6421189e-05
2,2,0.99998647,1,0.00019169446,0.00016588342,2.5811038e-05
8,8,0.54736143,2,1.262529,0.8372428,0.42528623
28,18,0.7129448,3,0.88905454,0.3262356,0.56281894
4,4,0.99997836,1,0.00027704585,0.00023997136,3.7074497e-05
25,25,0.3586327,6,1.8907402,0.76275593,1.1279843
6,6,0.8660021,2,0.4205282,0.13948223,0.28104597
25,2,0.90084,1,0.42963564,0.28344113,0.14619452
31,31,0.7071274,3,1.0977671,0.62842566,0.46934146
24,24,0.24829936,7,2.0981176,1.1228144,0.9753032
4,4,0.99991554,1,0.000983196,0.0008412935,0.00014190248
8,8,0.44097,2,1.5316199,1.0867351,0.44488478
22,22,0.98730546,1,0.09735193,0.080422565,0.016929366
29,29,0.9995726,1,0.004467884,0.0037118546,0.0007560295
2,2,0.76156664,2,0.7659529,0.2109907,0.55496216
4,4,0.9999547,1,0.00053150073,0.00045555917,7.5941556e-05
24,24,0.9979769,1,0.019231817,0.01578438,0.0034474377
28,28,0.99183255,1,0.05721053,0.044383623,0.012826908
25,25,0.72894,3,1.0313206,0.67898536,0.3523352
23,23,0.49772546,3,1.3823875,0.6877288,0.6946587
6,6,0.8537033,2,0.53086245,0.3349238,0.19593865
25,25,0.9987435,1,0.010958996,0.009010913,0.0019480828
4,4,0.999996,1,5.369267e-05,4.760955e-05,6.0831226e-06
4,4,0.9999985,1,2.6059177e-05,2.3359185e-05,2.6999915e-06
4,4,0.99848646,1,0.012185875,0.009763778,0.0024220971
25,25,0.9895157,1,0.08064955,0.06506546,0.015584089
28,34,0.77586985,2,0.84521306,0.45330054,0.39191252
3,3,0.28872487,5,1.8455834,0.8612382,0.98434526
6,25,0.6211314,2,0.82767004,0.4779846,0.34968543
26,34,0.91736263,1,0.39935863,0.2582918,0.14106682
29,28,0.68108684,2,1.2719898,0.8413305,0.4306593
1,1,0.708145,2,1.0601289,0.64436066,0.41576827
20,20,0.9887115,1,0.07684546,0.059082817,0.017762642
4,4,0.99993336,1,0.00083341927,0.00071537396,0.00011804531
6,6,0.9932012,1,0.045533128,0.030573184,0.014959944
1,1,0.8665661,2,0.63293034,0.39808723,0.2348431
32,32,0.7503725,2,0.6049482,0.16073766,0.44421056
36,36,0.9799061,1,0.12075678,0.09177987,0.02897691
6,26,0.67406225,2,0.6825407,0.4035279,0.27901283
24,24,0.9998665,1,0.0015184924,0.0012256354,0.00029285694
4,4,0.99996245,1,0.00042143714,0.0003496473,7.178984e-05
26,26,0.55169165,3,1.3612939,0.7824757,0.5788182
28,28,0.98813266,1,0.08749727,0.070431024,0.017066248
2,26,0.23911174,5,1.9969045,1.0659418,0.9309627
15,14,0.9054971,2,0.3351774,0.09335375,0.24182364
31,2,0.66904515,2,0.70106846,0.331835,0.36923346
32,32,0.9983837,1,0.014374347,0.0114851855,0.002889162
13,13,0.99436665,1,0.044337828,0.034602452,0.009735376
19,19,0.9880167,1,0.084022716,0.061656844,0.022365872
26,26,0.8038055,2,0.76474375,0.5144459,0.25029784
26,26,0.996731,1,0.023148496,0.01853918,0.0046093166
28,28,0.8775241,1,0.5690568,0.3836989,0.1853579
28,28,0.8448314,2,0.45701212,0.18322904,0.2737831
24,24,0.9939537,1,0.04468132,0.033145424,0.011535898
32,32,0.9911093,1,0.056757197,0.04316441,0.013592787
25,32,0.5528382,3,1.6128994,1.0475123,0.5653871
25,25,0.8040576,3,0.6583293,0.23317488,0.42515445
16,2,0.55376124,4,1.5270383,0.9304786,0.59655976
2,2,0.9987419,1,0.012365615,0.01021075,0.0021548653
14,24,0.98353904,1,0.104236014,0.07778419,0.026451826
19,32,0.664293,3,1.324606,0.7902502,0.53435576
36,36,0.4564031,4,1.511154,0.74997616,0.7611779
2,2,0.99999994,1,1.5181068e-06,1.3854185e-06,1.3268834e-07
1,1,0.99892616,1,0.010076671,0.008018966,0.002057705
14,15,0.62684965,3,1.021187,0.4988838,0.5223031
13,13,0.9997199,1,0.00291345,0.0024253672,0.00048808265
25,25,0.84315205,2,0.449418,0.13037565,0.31904235
8,30,0.30234727,5,1.941816,1.2477875,0.6940285
24,24,0.99988365,1,0.0013669914,0.0011621022,0.00020488922
17,32,0.28823236,3,2.1000686,1.5190301,0.5810385
3,6,0.42319128,4,1.5284846,0.8802675,0.6482171
13,13,0.9998235,1,0.0018931486,0.0016549282,0.00023822044
28,28,0.9999943,1,8.54214e-05,7.654152e-05,8.879884e-06
29,29,0.9799458,1,0.13779269,0.10613893,0.031653762
19,19,0.99998266,1,0.0002239883,0.00019254514,3.1443167e-05
28,8,0.3569378,4,1.4118551,0.35363048,1.0582247
24,24,0.9766607,1,0.13394776,0.09162268,0.04232508
13,13,0.39973792,4,1.9390999,1.2199198,0.7191801
28,28,0.9954977,1,0.03838785,0.030205607,0.0081822425
4,4,0.999972,1,0.00034188942,0.00029717063,4.4718792e-05
34,34,0.3615819,4,1.8698301,1.138188,0.7316421
11,11,0.9998085,1,0.0021429695,0.0018393114,0.00030365807
19,19,0.99992055,1,0.000935282,0.00076878816,0.00016649382
32,29,0.7926389,1,1.034354,0.7470786,0.28727537
13,13,0.9998313,1,0.0017254362,0.0014409383,0.00028449786
32,32,0.9844217,1,0.1003228,0.07585044,0.024472356
26,26,0.9871767,1,0.08603783,0.065926984,0.020110846
2,2,0.9890768,1,0.06498761,0.054088175,0.010899432
2,2,0.999963,1,0.00046219188,0.00039208127,7.0110604e-05
3,26,0.9568737,1,0.25164762,0.18928315,0.062364474
24,24,0.7292305,2,0.8437386,0.4953553,0.3483833
26,26,0.38655892,3,1.3041024,0.86202097,0.44208145
13,13,0.9894871,1,0.06833859,0.056252353,0.012086235
4,4,0.9955972,1,0.029599383,0.02272159,0.006877793
13,13,0.89839935,2,0.32953042,0.009181575,0.32034883
6,6,0.99850255,1,0.013532072,0.011503277,0.002028795
4,4,0.94111246,1,0.2706339,0.1458331,0.1248008
19,4,0.9481376,1,0.28032106,0.19069609,0.08962497
1,14,0.5122244,5,1.3648365,0.2775694,1.087267
6,6,0.994191,1,0.03645623,0.027114457,0.0093417745
32,32,0.99504393,1,0.043291003,0.03448568,0.008805323
28,24,0.36561042,3,1.664618,0.9591969,0.7054211
4,4,0.9987734,1,0.01028066,0.007964382,0.0023162784
2,2,0.95126975,1,0.2725653,0.20300381,0.0695615
24,24,0.99599284,1,0.030628642,0.023562107,0.007066535
15,14,0.7646182,1,1.0881855,0.8320155,0.25617003
24,24,0.9982034,1,0.015757654,0.012562551,0.0031951033
26,26,0.9054481,1,0.44924146,0.346454,0.102787465
4,4,0.99790907,1,0.017082175,0.013783062,0.0032991134
32,32,0.89433956,1,0.589332,0.48179045,0.10754153
13,13,0.99999255,1,0.000104020575,9.192723e-05,1.2093347e-05
4,4,0.99997824,1,0.00027455474,0.00023798563,3.656911e-05
24,24,0.99974185,1,0.002807464,0.0023008897,0.0005065743
19,19,0.94632477,1,0.28062403,0.18476656,0.09585747
1,1,0.4308777,5,1.6537865,0.7796138,0.87417275
29,29,0.9999636,1,0.00044530493,0.00038479635,6.050858e-05
2,2,0.9070045,2,0.4159998,0.23100372,0.18499608
34,24,0.90703946,1,0.31395477,0.23251641,0.08143836
19,16,0.87961215,2,0.44366625,0.09536538,0.34830087
1,1,0.9999771,1,0.00027524278,0.00022252972,5.271306e-05
12,12,0.979098,1,0.15771149,0.124635614,0.033075877
4,25,0.7940607,2,0.64822763,0.44484243,0.2033852
9,8,0.99500144,1,0.042683996,0.036597636,0.0060863607
13,13,0.96001905,1,0.21341544,0.15331544,0.060100004
11,11,0.99908733,1,0.009016299,0.0076593547,0.001356944
4,4,0.9995598,1,0.0044165044,0.00376313,0.0006533745
6,6,0.9996277,1,0.003703432,0.0030953935,0.0006080384
4,4,0.9998006,1,0.0021979664,0.0018926434,0.00030532305
4,4,0.9998844,1,0.0013980836,0.0012123684,0.00018571527
24,24,0.9968025,1,0.026244268,0.020074755,0.006169513
19,13,0.9842621,1,0.10395058,0.079391,0.02455958
28,28,0.7882901,3,0.77238655,0.26209566,0.51029086
2,2,0.8903231,1,0.5377076,0.41190916,0.12579846
19,19,0.9999184,1,0.00095004897,0.000786197,0.00016385195
33,16,0.8175874,1,0.8293113,0.6003736,0.22893769
19,19,0.9999278,1,0.0007841351,0.0006328479,0.00015128718
2,2,0.9981591,1,0.017708855,0.014257056,0.003451799
32,32,0.879594,2,0.53529084,0.28018895,0.2551019
4,4,0.98108786,1,0.102714755,0.06450618,0.038208574
4,4,0.9920437,1,0.05734584,0.047054503,0.010291338
4,4,0.42731592,2,1.6686603,1.0570736,0.6115867
4,4,0.9990854,1,0.007586993,0.005872639,0.0017143539
4,4,0.99972117,1,0.0027637403,0.002193303,0.0005704372
24,24,0.9997377,1,0.0030672378,0.0025062542,0.00056098355
24,24,0.9532084,1,0.23232909,0.1449923,0.08733678
4,4,0.9997938,1,0.0021352465,0.0017734368,0.00036180974
24,24,0.99988955,1,0.0013076524,0.0010644381,0.00024321431
4,4,0.99975556,1,0.0023767457,0.0019466982,0.0004300475
13,13,0.9991107,1,0.00877958,0.0072880657,0.001491514
2,2,0.9196507,1,0.33018756,0.20119818,0.12898938
2,2,0.9999868,1,0.00019064713,0.00016297602,2.7671107e-05
12,12,0.93171006,1,0.43602735,0.33013648,0.10589087
22,22,0.97113866,1,0.20679674,0.16471781,0.042078927
4,4,0.9990231,1,0.007905948,0.0063628755,0.0015430725
17,13,0.34242028,4,1.7404985,1.0856925,0.654806
24,24,0.9816378,1,0.14446747,0.11283536,0.03163211
27,26,0.4925077,3,1.253845,0.47464275,0.7792022
2,2,0.990732,1,0.06590536,0.049603466,0.016301896
8,8,0.7859475,3,0.8617622,0.41742674,0.4443355
26,26,0.99818516,1,0.016806582,0.013757671,0.0030489108
4,4,0.99947786,1,0.004891614,0.004056887,0.0008347272
2,2,0.9999909,1,0.00012986052,0.0001135112,1.6349317e-05
26,26,0.9991051,1,0.008380331,0.0067218775,0.0016584536
8,8,0.9536438,1,0.25022042,0.19362612,0.056594297
11,2,0.18775351,5,2.713487,2.4585457,0.25494123
16,16,0.8833756,1,0.51341,0.38597277,0.1274372
29,29,0.830784,2,0.64162165,0.4352061,0.20641556
8,4,0.73660326,3,0.8362072,0.43553138,0.40067583
32,14,0.19420628,5,2.6565692,2.0174532,0.63911605
6,4,0.2873932,5,1.9174504,0.8593298,1.0581206
23,23,0.99774975,1,0.01914858,0.016220974,0.002927607
28,28,0.99967635,1,0.0033619837,0.002884534,0.00047744974
35,28,0.1781287,7,2.5091164,1.3802933,1.1288232
19,19,0.5346162,2,0.73127615,0.28349057,0.4477856
2,2,0.94384235,1,0.3133092,0.18174198,0.13156721
19,19,0.9920244,1,0.064199015,0.05429405,0.009904966
25,25,0.8921687,2,0.3470014,0.055081837,0.29191956
4,4,0.9634094,1,0.17329313,0.08928536,0.08400777
1,1,0.9996231,1,0.0035230685,0.0029131668,0.00060990173
4,4,0.99977064,1,0.0025391362,0.0021370403,0.00040209596
2,2,0.9999959,1,5.9880276e-05,5.0967577e-05,8.912699e-06
24,24,0.99997616,1,0.00032965146,0.00028254194,4.7109526e-05
36,36,0.98617584,1,0.0858395,0.062934145,0.022905357
4,12,0.41948372,4,1.8186333,1.0514089,0.76722443
4,4,0.9999943,1,8.19264e-05,7.252557e-05,9.400836e-06
0,0,0.583886,3,1.1582801,0.7275894,0.4306907
8,8,0.43923232,4,1.632057,0.95249194,0.679565
24,24,0.99928397,1,0.007605345,0.006182599,0.0014227461
4,8,0.8200108,1,0.5022695,0.4387308,0.0635387
32,0,0.9119858,1,0.3816523,0.29374847,0.08790383
26,26,0.4344059,3,1.0907569,0.4803966,0.61036026
2,24,0.50971395,3,1.1415079,0.6172009,0.52430695
6,6,0.96748143,1,0.17714807,0.12272684,0.05442123
2,2,0.95270216,1,0.24652064,0.16425234,0.0822683
22,8,0.5078864,4,1.4399776,0.5907078,0.84926987
25,24,0.77085084,2,0.8726746,0.591694,0.2809806
1,1,0.90408224,2,0.33432588,0.035534535,0.29879135
8,15,0.5559633,4,1.5481172,1.0614226,0.48669457
29,20,0.43094206,3,1.2849482,0.85567284,0.4292754
17,29,0.99149364,1,0.053298708,0.04011009,0.013188619
6,6,0.99561644,1,0.031062419,0.024029516,0.007032903
6,12,0.4385514,3,1.0912505,0.32343632,0.7678142
24,24,0.8059331,3,0.7052143,0.23090144,0.4743129
13,13,0.99994415,1,0.0006980988,0.0005953674,0.0001027314
3,3,0.48990804,4,1.4593655,0.6997779,0.7595876
24,24,0.9951339,1,0.04083543,0.030718202,0.010117227
27,29,0.5056508,3,1.5963807,1.0616103,0.53477037
29,29,0.97903746,1,0.12612689,0.08845799,0.0376689
4,4,0.99998933,1,0.00015188464,0.00013327337,1.8611274e-05
2,2,0.84364223,2,0.61037266,0.28378537,0.3265873
19,37,0.5381057,3,1.6040348,0.97809523,0.62593955
32,32,0.82210445,2,0.53663117,0.26044625,0.27618492
32,1,0.3284974,5,2.0643632,1.3061062,0.75825703
25,25,0.996196,1,0.02913336,0.02306807,0.0060652904
6,6,0.90295976,2,0.38962466,0.1992283,0.19039635
24,24,0.50501114,3,1.2498949,0.7004381,0.5494568
13,13,0.9999903,1,0.00013290267,0.00011695791,1.5944759e-05
24,32,0.35547143,3,1.7775465,1.0170684,0.76047814
4,4,0.99886936,1,0.009817343,0.008372554,0.0014447896
4,4,0.9999731,1,0.00034497856,0.00029695762,4.8020942e-05
32,2,0.23711772,5,2.5280817,1.8278841,0.7001976
24,24,0.9997759,1,0.0021211507,0.0016285669,0.00049258384
4,4,0.99997437,1,0.00032485882,0.0002805182,4.4340617e-05
32,15,0.48008052,4,1.5292416,0.8057114,0.7235302
6,6,0.5472251,2,0.91759795,0.680205,0.23739296
24,32,0.21078458,5,2.080969,1.3182753,0.76269376
18,32,0.8890361,1,0.5347608,0.37295157,0.1618092
5,5,0.9897424,1,0.059739776,0.045901902,0.013837874
13,13,0.9997162,1,0.002935172,0.0024033487,0.0005318234
2,2,0.99993086,1,0.00077399565,0.0006165758,0.00015741982
10,32,0.8104189,2,0.88420534,0.62078536,0.26342
24,24,0.65747464,3,1.0320055,0.5241736,0.50783193
34,14,0.4152527,4,2.154738,1.5416214,0.6131165
1,1,0.9993973,1,0.0056779864,0.004405613,0.0012723734
13,13,0.5867909,2,0.74511445,0.43048614,0.3146283
6,6,0.9830967,1,0.120215096,0.097879864,0.022335231
24,24,0.7986259,2,1.009102,0.6691857,0.3399163
24,24,0.9695898,1,0.20949171,0.1686977,0.040794015
32,32,0.9839844,1,0.10742123,0.08266133,0.024759896
2,2,0.99921894,1,0.007525935,0.0063239424,0.0012019924
24,24,0.9998579,1,0.0016151792,0.0013936214,0.0002215578
4,4,0.9999601,1,0.0005242611,0.00045381224,7.044885e-05
2,2,0.79849833,2,0.9819585,0.5918401,0.39011842
26,26,0.9521885,1,0.20899679,0.10306318,0.10593361
29,29,0.48088428,2,1.3407466,0.83288395,0.5078627
19,32,0.6199438,2,0.6773442,0.36376584,0.31357837
4,4,0.99868566,1,0.01078734,0.008694595,0.0020927452
8,8,0.58434814,3,1.3054299,0.7006646,0.60476536
2,2,0.6434954,2,0.908894,0.7119702,0.19692379
4,4,0.99996036,1,0.0005002412,0.00042484445,7.539673e-05
1,8,0.52786875,4,1.3470184,0.5838816,0.76313674
25,25,0.74128145,2,0.6126628,0.44746184,0.16520095
6,6,0.6754847,3,1.0507096,0.42399803,0.6267116
2,2,0.9580019,1,0.25187922,0.16919768,0.08268154
35,35,0.47890836,3,1.4267467,0.9539358,0.47281092
12,12,0.94935244,1,0.29264188,0.22837892,0.06426296
28,28,0.9995696,1,0.0049139746,0.0041839452,0.0007300293
16,2,0.51314634,3,1.4752593,0.6907614,0.7844979
6,6,0.6630696,2,0.67701536,0.23569044,0.44132492
6,6,0.9331139,2,0.2876407,0.15249178,0.13514891
23,11,0.5374528,3,1.9255353,1.5945697,0.33096564
